,HCPID,orig.model,orig.alpha,orig.proc.temp,orig.decay,orig.decl.temp,alpha,proc.temp,proc.LL,decay,decl.temp,decl.LL,best.model,diff.LL
5983,102311_fnca,Declarative,,,1.8892631755014293,0.03346732957789511,0.9999971517126037,0.023518532371011862,-20.101268283157694,0.36478818156931025,1.925432545327058,-41.00014110435692,Procedural,20.898872821199227
5984,102311_fnca,Declarative,,,0.0703872938333802,1.6449574951517125,0.25094892235103905,0.7416610752143682,-41.515181587301804,0.4622270111992948,3.6113828838104394,-42.0361984142378,Procedural,0.5210168269359983
5985,102311_fnca,Declarative,,,1.0306562417068368,0.7640884212839798,0.6773333645875808,0.37169848916365544,-31.606378994188397,0.9077669390632043,2.990749090417691,-40.38304865813413,Procedural,8.776669663945732
5986,102311_fnca,Declarative,,,0.4085387680398119,0.18122562826201505,0.26010429284974074,0.265383782970843,-30.830849383771547,0.5132614118231464,2.364354621378559,-39.15203570847872,Procedural,8.321186324707174
5987,102311_fnca,Declarative,,,1.5868031954497972,0.736009873544631,0.7585709347902713,0.5697143695112542,-33.47966109449953,0.387185910501485,3.11585349302533,-39.94486686334036,Procedural,6.465205768840832
5988,102311_fnca,Declarative,,,1.3395268605823514,1.7989219726470644,0.563919729074875,0.6837747542994264,-38.98940461682657,0.9242731605470103,4.9999097205312575,-41.05208428685924,Procedural,2.062679670032672
5989,102311_fnca,Declarative,,,0.7461736307000887,0.9625914379496472,0.08579257081277344,0.1615553000699125,-37.410214078382005,0.3730723226186986,1.834712442458348,-41.40470581534126,Procedural,3.9944917369592545
5990,102311_fnca,Declarative,,,1.613911909650353,0.311602154667064,0.9416500325019466,0.21869543702905508,-22.990306314612205,1.1420393212029243,3.3535435673985643,-39.79851453084248,Procedural,16.808208216230277
5991,102311_fnca,Declarative,,,1.033246324495203,0.9742660938937755,0.5888701565551426,0.8713095621153628,-40.18010637796855,0.3942099929378581,2.267377500713238,-38.36022124534334,Declarative,-1.8198851326252097
5992,102311_fnca,Declarative,,,1.3625564495262328,1.779193663842409,0.46201057606280477,1.2434450509340116,-42.51257590640323,0.5095315964386377,2.9270760056666583,-43.26727690532342,Procedural,0.7547009989201925
5993,102311_fnca,Declarative,,,0.8138151691724975,1.075847918509791,1.1501551268028505,2.041408218510502,-42.46156265004792,0.2464319134439743,3.7146001051132513,-44.07329596126035,Procedural,1.6117333112124328
5994,102311_fnca,Declarative,,,0.9564261718710001,0.49624686819056674,0.8179365156242642,0.6662619429055842,-36.1930172354408,0.3454861466064311,1.5436782097880362,-40.87994814090454,Procedural,4.68693090546374
5995,102311_fnca,Declarative,,,1.7891846944374548,1.5506694454120553,1.4241722197938191,1.720501716614227,-39.23187863162211,1.163343275465337,4.999999999844187,-43.05371007112133,Procedural,3.8218314394992206
5996,102311_fnca,Declarative,,,1.5111832166345476,0.09233077685779412,0.9999844574620346,0.027717014962488,-20.10126925586133,0.5037686326463738,2.1706442796661545,-40.98630369371461,Procedural,20.88503443785328
5997,102311_fnca,Declarative,,,0.954005513655442,1.728599172229232,0.3339829162756245,0.4613880495197478,-39.07107663524821,0.420780414164602,2.4263784286868795,-41.78228182367754,Procedural,2.7112051884293322
5998,102311_fnca,Declarative,,,0.43306251998049045,1.7896896838881817,0.010067595412754815,4.999999992149941,-44.37018907654255,0.04528040195940475,4.999999990682874,-44.531459178989785,Procedural,0.16127010244723294
5999,102311_fnca,Declarative,,,1.7346517496883564,1.3960230700315805,0.8457337368756439,1.2092646706449617,-40.94511884227014,0.81962049009309,4.999900565101379,-43.501648943486494,Procedural,2.556530101216353
6000,124220_fnca,Procedural,0.7904686628459545,1.6559129423480097,,,0.7671927495267158,4.53364606646203,-44.077667784058306,0.8006248572105171,4.999997387758868,-44.085281809840744,Procedural,0.00761402578243775
6001,124220_fnca,Procedural,1.095951915652494,0.5277014869494123,,,1.1712045530079613,0.5387637469630744,-29.03840232646098,1.8015195399522341,4.999998463732725,-41.85248772510528,Procedural,12.814085398644298
6002,124220_fnca,Procedural,1.025835194557697,1.1561168936223527,,,0.844678388912974,0.8880320192936825,-38.937349053772216,0.27656817350525637,1.818780246910212,-42.25281150258939,Procedural,3.315462448817172
6003,124220_fnca,Procedural,1.902794519636938,0.647209334543938,,,1.8760834406903268,0.6099467048299226,-17.896795342450257,0.15189753722597718,0.6097337497118935,-38.29621469240277,Procedural,20.399419349952513
6004,124220_fnca,Procedural,1.7265469602700285,1.5693870299975925,,,1.7608190236182917,1.6019772889490933,-28.65262643815404,0.48478862428640246,2.5084821926375307,-41.51046396010133,Procedural,12.857837521947292
6005,124220_fnca,Procedural,0.5533335203377944,0.5689037850452292,,,0.6433316629952622,0.6744266352477809,-35.945139468174474,0.35188938723603436,2.219629382647639,-40.64897888705514,Procedural,4.703839418880662
6006,124220_fnca,Procedural,0.9500960044744866,0.0565526473563398,,,0.9615127905000557,0.06572605517948656,-19.35403141894023,1.6250806692733413,4.999860641227224,-40.81318187210957,Procedural,21.459150453169336
6007,124220_fnca,Procedural,0.05498350710998312,1.9513703969053553,,,0.18766205540024164,1.8169720215967031,-44.097726630768385,0.19807813374067998,4.999998321198554,-44.63438550349578,Procedural,0.5366588727273935
6008,124220_fnca,Procedural,1.7852778158068665,0.9752680150717268,,,1.6311578961565885,0.6320527498485007,-20.302313140534725,0.3330466872303628,2.221364272361852,-42.69678736965094,Procedural,22.394474229116216
6009,124220_fnca,Procedural,1.70842877961132,0.25305942403717907,,,1.6339678813624106,0.16985801303831183,-7.214126103264694,0.3990145189512407,1.994865382846922,-40.84104721203514,Procedural,33.626921108770446
6010,124220_fnca,Procedural,0.6367036561740538,0.135354568375899,,,0.5899302740803448,0.1389269047304259,-16.595834607933398,1.999970569314705,3.7933804199236376,-33.18141147536766,Procedural,16.585576867434263
6011,124220_fnca,Procedural,0.8422228082718097,0.35939150161145794,,,1.0083080127650288,0.4593542598094054,-28.126854688009168,0.3918289933228086,1.8294625303917074,-41.63036973319348,Procedural,13.503515045184315
