,HCPID,egs,alpha,r,LL
29,164131_fnca,0.1,0.5,1,-7.889024480296963
77,164131_fnca,0.35,0.4,1,-7.934356409576388
37,164131_fnca,0.15,0.4,1,-7.935567660758757
88,164131_fnca,0.4,0.45,1,-7.981441594489549
48,164131_fnca,0.2,0.45,1,-7.996212354331048
28,164131_fnca,0.1,0.45,1,-8.007803201811964
76,164131_fnca,0.35,0.35,1,-8.043701607363053
47,164131_fnca,0.2,0.4,1,-8.123169818826598
58,164131_fnca,0.25,0.45,1,-8.178489245542256
68,164131_fnca,0.3,0.45,1,-8.219093681954426
99,164131_fnca,0.45,0.5,1,-8.346249457260338
89,164131_fnca,0.4,0.5,1,-8.50269685313295
49,164131_fnca,0.2,0.5,1,-8.579556573057888
69,164131_fnca,0.3,0.5,1,-8.647295530477827
39,164131_fnca,0.15,0.5,1,-8.789855770416473
79,164131_fnca,0.35,0.5,1,-8.919045325018928
59,164131_fnca,0.25,0.5,1,-8.959996365894433
