,HCPID,egs,alpha,r,LL
2,114419_fnca,0.0,0.15,1,-2.43318396630535
104,114419_fnca,0.5,0.25,1,-2.463139021397307
94,114419_fnca,0.45,0.25,1,-2.4763598787105296
74,114419_fnca,0.35,0.25,1,-2.679588703115389
53,114419_fnca,0.25,0.2,1,-2.6839980206554683
105,114419_fnca,0.5,0.3,1,-2.7092626115851024
43,114419_fnca,0.2,0.2,1,-2.711895346461077
84,114419_fnca,0.4,0.25,1,-2.764530407329493
64,114419_fnca,0.3,0.25,1,-2.7797116320809074
33,114419_fnca,0.15,0.2,1,-2.801971896729127
95,114419_fnca,0.45,0.3,1,-2.8195141905427175
3,114419_fnca,0.0,0.2,1,-2.831087290639421
13,114419_fnca,0.05,0.2,1,-2.8411874023542074
14,114419_fnca,0.05,0.25,1,-2.8443947865467614
4,114419_fnca,0.0,0.25,1,-2.8471623558166863
23,114419_fnca,0.1,0.2,1,-2.849273795347283
34,114419_fnca,0.15,0.25,1,-2.8508941309433435
5,114419_fnca,0.0,0.3,1,-2.8638166557193525
44,114419_fnca,0.2,0.25,1,-2.876741172807505
24,114419_fnca,0.1,0.25,1,-2.8973323765323604
106,114419_fnca,0.5,0.35,1,-2.938086401051181
54,114419_fnca,0.25,0.25,1,-2.942673049124781
7,114419_fnca,0.0,0.4,1,-3.0005912351242374
96,114419_fnca,0.45,0.35,1,-3.0012884967806324
6,114419_fnca,0.0,0.35,1,-3.0056485246499607
85,114419_fnca,0.4,0.3,1,-3.0184882753607942
86,114419_fnca,0.4,0.35,1,-3.0318270110383594
15,114419_fnca,0.05,0.3,1,-3.036638136030363
17,114419_fnca,0.05,0.4,1,-3.040394753440962
9,114419_fnca,0.0,0.5,1,-3.0427338525855814
8,114419_fnca,0.0,0.45,1,-3.0482849046397735
75,114419_fnca,0.35,0.3,1,-3.059918126221276
107,114419_fnca,0.5,0.4,1,-3.079012086757352
108,114419_fnca,0.5,0.45,1,-3.0878963435541156
18,114419_fnca,0.05,0.45,1,-3.104594144053239
76,114419_fnca,0.35,0.35,1,-3.1136371077439478
65,114419_fnca,0.3,0.3,1,-3.1177849084040457
25,114419_fnca,0.1,0.3,1,-3.1204742570530657
16,114419_fnca,0.05,0.35,1,-3.1390913383480186
45,114419_fnca,0.2,0.3,1,-3.149252408378944
97,114419_fnca,0.45,0.4,1,-3.1798506910500466
26,114419_fnca,0.1,0.35,1,-3.204701357732639
87,114419_fnca,0.4,0.4,1,-3.2139882195487193
36,114419_fnca,0.15,0.35,1,-3.2334795090585144
27,114419_fnca,0.1,0.4,1,-3.2370144696441834
35,114419_fnca,0.15,0.3,1,-3.2452356304740544
98,114419_fnca,0.45,0.45,1,-3.2575515766421907
46,114419_fnca,0.2,0.35,1,-3.28998261858878
78,114419_fnca,0.35,0.45,1,-3.3087028597663903
19,114419_fnca,0.05,0.5,1,-3.30988361198121
28,114419_fnca,0.1,0.45,1,-3.319342029546815
55,114419_fnca,0.25,0.3,1,-3.335771455750775
89,114419_fnca,0.4,0.5,1,-3.3453217629008805
88,114419_fnca,0.4,0.45,1,-3.3577961241550245
56,114419_fnca,0.25,0.35,1,-3.358827321706528
66,114419_fnca,0.3,0.35,1,-3.374144627706485
67,114419_fnca,0.3,0.4,1,-3.4374954972461613
68,114419_fnca,0.3,0.45,1,-3.4386971576242145
37,114419_fnca,0.15,0.4,1,-3.448136576754134
77,114419_fnca,0.35,0.4,1,-3.4555528776681657
57,114419_fnca,0.25,0.4,1,-3.499261679988181
39,114419_fnca,0.15,0.5,1,-3.499261679988182
29,114419_fnca,0.1,0.5,1,-3.5014087547959907
38,114419_fnca,0.15,0.45,1,-3.553692928735271
48,114419_fnca,0.2,0.45,1,-3.564565434233681
47,114419_fnca,0.2,0.4,1,-3.590806108902094
109,114419_fnca,0.5,0.5,1,-3.6204510776299044
99,114419_fnca,0.45,0.5,1,-3.629226550530411
58,114419_fnca,0.25,0.45,1,-3.647227968892203
49,114419_fnca,0.2,0.5,1,-3.680075032562023
59,114419_fnca,0.25,0.5,1,-3.6951077604995506
69,114419_fnca,0.3,0.5,1,-3.774844016793784
79,114419_fnca,0.35,0.5,1,-3.9261709913788554
