,HCPID,egs,alpha,r,LL
57,144832_fnca,0.25,0.4,1,-2.8200921838856745
58,144832_fnca,0.25,0.45,1,-2.845462009279639
29,144832_fnca,0.1,0.5,1,-2.845578268481751
78,144832_fnca,0.35,0.45,1,-2.863534554512338
77,144832_fnca,0.35,0.4,1,-2.873631300224971
79,144832_fnca,0.35,0.5,1,-2.8812399510831552
89,144832_fnca,0.4,0.5,1,-2.8887386761254534
59,144832_fnca,0.25,0.5,1,-2.8892270184938096
68,144832_fnca,0.3,0.45,1,-2.922528230296339
48,144832_fnca,0.2,0.45,1,-2.9274138665216807
39,144832_fnca,0.15,0.5,1,-2.937189355670472
49,144832_fnca,0.2,0.5,1,-2.958816918679565
69,144832_fnca,0.3,0.5,1,-2.9909269249110735
0,144832_fnca,0.0,0.05,1,-3.118600731803678
