,HCPID,ResponseSwitch,BlockType,TrialType,ans,bll,lf,ResponseSwitch_mean.m1,ResponseSwitch_std.m1,LL.m1,egs,alpha,r,ResponseSwitch_mean.m2,ResponseSwitch_std.m2,LL.m2,LL.diff,best_model
1061,144832_fnca,0.2352941176470588,MostlyPunishment,Punishment,0.5,0.75,0.1,0.4115,0.4922284982071064,-4.228933058654101,0.35,0.05,1,0.5325,0.4990674144262181,-4.113435789795899,-0.11549726885820188,m2
1063,144832_fnca,0.3333333333333333,MostlyReward,Neutral,0.5,0.75,0.1,0.4266666666666667,0.495419374615794,-4.228933058654101,0.35,0.05,1,0.4633333333333333,0.4994869162322266,-4.113435789795899,-0.11549726885820188,m2
1034,145531_fnca,0.8,MostlyReward,Punishment,0.5,0.75,0.1,0.452,0.4981891054303969,-4.146249027159522,0.1,0.05,1,0.682,0.4661658730993563,-3.7982137819946,-0.348035245164922,m2
1033,145531_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.75,0.1,0.4266666666666667,0.4954193746157941,-4.146249027159522,0.1,0.05,1,0.37,0.4836109993188815,-3.7982137819946,-0.348035245164922,m2
1032,145531_fnca,0.5,MostlyPunishment,Reward,0.5,0.75,0.1,0.402,0.4907929864118089,-4.146249027159522,0.1,0.05,1,0.426,0.4949889171043248,-3.7982137819946,-0.348035245164922,m2
1031,145531_fnca,0.625,MostlyPunishment,Punishment,0.5,0.75,0.1,0.452,0.497815136325702,-4.146249027159522,0.1,0.05,1,0.6295,0.4830594406608834,-3.7982137819946,-0.348035245164922,m2
1035,145531_fnca,0.6875,MostlyReward,Reward,0.5,0.75,0.1,0.4205,0.4937627475067482,-4.146249027159522,0.1,0.05,1,0.4885,0.4999927463205706,-3.7982137819946,-0.348035245164922,m2
1030,145531_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.75,0.1,0.47,0.4999331058930713,-4.146249027159522,0.1,0.05,1,0.1633333333333333,0.3702871825318563,-3.7982137819946,-0.348035245164922,m2
713,145834_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.35,0.1,0.42,0.4952119741371961,-3.7920539773037225,0.4,0.05,1,0.4666666666666667,0.5005589716670066,-3.690977499289138,-0.1010764780145843,m2
714,145834_fnca,0.6,MostlyPunishment,Punishment,0.5,0.35,0.1,0.43,0.4953234754636058,-3.7920539773037225,0.4,0.05,1,0.537,0.4988786223921403,-3.690977499289138,-0.1010764780145843,m2
715,145834_fnca,0.5,MostlyPunishment,Reward,0.5,0.35,0.1,0.412,0.4931824364904438,-3.7920539773037225,0.4,0.05,1,0.48,0.50060204717775,-3.690977499289138,-0.1010764780145843,m2
716,145834_fnca,0.3333333333333333,MostlyReward,Neutral,0.5,0.35,0.1,0.44,0.49804988833968,-3.7920539773037225,0.4,0.05,1,0.4333333333333333,0.4971957154062618,-3.690977499289138,-0.1010764780145843,m2
717,145834_fnca,0.6,MostlyReward,Punishment,0.5,0.35,0.1,0.46,0.4993972270261878,-3.7920539773037225,0.4,0.05,1,0.588,0.4931824364904437,-3.690977499289138,-0.1010764780145843,m2
718,145834_fnca,0.4375,MostlyReward,Reward,0.5,0.35,0.1,0.405,0.4911376754192416,-3.7920539773037225,0.4,0.05,1,0.493,0.5002011607355594,-3.690977499289138,-0.1010764780145843,m2
232,146331_fnca,0.4,MostlyReward,Punishment,0.5,0.65,0.1,0.424,0.4951816023209145,-3.90087186671034,0.45,0.1,1,0.472,0.5002168204587681,-3.802008067845418,-0.09886379886492191,m2
233,146331_fnca,0.625,MostlyReward,Reward,0.5,0.65,0.1,0.39,0.4879939939570344,-3.90087186671034,0.45,0.1,1,0.471,0.4994080580130923,-3.802008067845418,-0.09886379886492191,m2
231,146331_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.65,0.1,0.46,0.5000671095902626,-3.90087186671034,0.45,0.1,1,0.3866666666666666,0.4886176455874453,-3.802008067845418,-0.09886379886492191,m2
230,146331_fnca,0.25,MostlyPunishment,Reward,0.5,0.65,0.1,0.364,0.4821138194863937,-3.90087186671034,0.45,0.1,1,0.388,0.4882720947936886,-3.802008067845418,-0.09886379886492191,m2
229,146331_fnca,0.6470588235294118,MostlyPunishment,Punishment,0.5,0.65,0.1,0.448,0.4975374795365103,-3.90087186671034,0.45,0.1,1,0.528,0.4994651794324258,-3.802008067845418,-0.09886379886492191,m2
228,146331_fnca,1.0,MostlyPunishment,Neutral,0.5,0.65,0.1,0.4266666666666667,0.4962499189953669,-3.90087186671034,0.45,0.1,1,0.3333333333333333,0.472983769840402,-3.802008067845418,-0.09886379886492191,m2
395,146432_fnca,0.4615384615384615,MostlyReward,Reward,0.5,0.2,0.1,0.374,0.4841057305572394,-3.716375847938465,0.45,0.15,1,0.392,0.4884409632438443,-3.699532616479128,-0.016843231459337193,m2
393,146432_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.2,0.1,0.3533333333333333,0.4796064755241042,-3.716375847938465,0.45,0.15,1,0.3,0.4597927750336605,-3.699532616479128,-0.016843231459337193,m2
392,146432_fnca,0.25,MostlyPunishment,Reward,0.5,0.2,0.1,0.308,0.4625926586874093,-3.716375847938465,0.45,0.15,1,0.252,0.4350321965650275,-3.699532616479128,-0.016843231459337193,m2
390,146432_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.2,0.1,0.3933333333333333,0.4901262221576524,-3.716375847938465,0.45,0.15,1,0.34,0.4752957397962413,-3.699532616479128,-0.016843231459337193,m2
391,146432_fnca,0.5,MostlyPunishment,Punishment,0.5,0.2,0.1,0.413,0.4926191974270528,-3.716375847938465,0.45,0.15,1,0.422,0.494125652198062,-3.699532616479128,-0.016843231459337193,m2
394,146432_fnca,0.4,MostlyReward,Punishment,0.5,0.2,0.1,0.42,0.49454859544135,-3.716375847938465,0.45,0.15,1,0.424,0.4951816023209144,-3.699532616479128,-0.016843231459337193,m2
788,147030_fnca,0.0,MostlyReward,Neutral,0.1,0.25,0.1,0.16,0.3678342200269285,-3.986137668504238,0.15,0.2,1,0.12,0.3260501875972697,-3.911875741119922,-0.07426192738431592,m2
786,147030_fnca,0.2941176470588235,MostlyPunishment,Punishment,0.1,0.25,0.1,0.162,0.3686351745179668,-3.986137668504238,0.15,0.2,1,0.219,0.4137755553560532,-3.911875741119922,-0.07426192738431592,m2
785,147030_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.1,0.25,0.1,0.1266666666666666,0.3337134298224269,-3.986137668504238,0.15,0.2,1,0.12,0.3260501875972696,-3.911875741119922,-0.07426192738431592,m2
787,147030_fnca,0.0,MostlyPunishment,Reward,0.1,0.25,0.1,0.144,0.3517940251689593,-3.986137668504238,0.15,0.2,1,0.0,0.0,-3.911875741119922,-0.07426192738431592,m2
789,147030_fnca,0.0,MostlyReward,Punishment,0.1,0.25,0.1,0.14,0.3476830944071716,-3.986137668504238,0.15,0.2,1,0.2,0.4008024080281009,-3.911875741119922,-0.07426192738431592,m2
790,147030_fnca,0.0,MostlyReward,Reward,0.1,0.25,0.1,0.14,0.3471606552023439,-3.986137668504238,0.15,0.2,1,0.16,0.3667894962162007,-3.911875741119922,-0.07426192738431592,m2
83,147737_fnca,0.6666666666666666,MostlyReward,Reward,0.5,0.5,0.1,0.424,0.4944375273666719,-4.037129213084134,0.45,0.05,1,0.525,0.4996244836120672,-4.048190513916969,0.011061300832835741,m1
82,147737_fnca,0.4,MostlyReward,Punishment,0.5,0.5,0.1,0.42,0.49454859544135,-4.037129213084134,0.45,0.05,1,0.616,0.4873335366087731,-4.048190513916969,0.011061300832835741,m1
81,147737_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.5,0.1,0.4533333333333333,0.4994851935873328,-4.037129213084134,0.45,0.05,1,0.4133333333333333,0.4940813000875433,-4.048190513916969,0.011061300832835741,m1
80,147737_fnca,0.75,MostlyPunishment,Reward,0.5,0.5,0.1,0.468,0.4999759030337939,-4.037129213084134,0.45,0.05,1,0.56,0.4973827080156001,-4.048190513916969,0.011061300832835741,m1
78,147737_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.5,0.1,0.4,0.4915391523114243,-4.037129213084134,0.45,0.05,1,0.4133333333333333,0.4940813000875432,-4.048190513916969,0.011061300832835741,m1
79,147737_fnca,0.2352941176470588,MostlyPunishment,Punishment,0.5,0.5,0.1,0.435,0.4960050614873006,-4.037129213084134,0.45,0.05,1,0.519,0.4998888765404659,-4.048190513916969,0.011061300832835741,m1
459,148032_fnca,1.0,MostlyReward,Neutral,0.5,0.35,0.1,0.4066666666666667,0.4928572586509422,-3.7570604121164166,0.5,0.15,1,0.3466666666666667,0.4775028256941119,-3.700077727784639,-0.056982684331777556,m2
458,148032_fnca,0.25,MostlyPunishment,Reward,0.5,0.35,0.1,0.408,0.4924490065949829,-3.7570604121164166,0.5,0.15,1,0.268,0.4438061011541941,-3.700077727784639,-0.056982684331777556,m2
457,148032_fnca,0.4117647058823529,MostlyPunishment,Punishment,0.5,0.35,0.1,0.453,0.4980351785155734,-3.7570604121164166,0.5,0.15,1,0.423,0.4942826269608464,-3.700077727784639,-0.056982684331777556,m2
456,148032_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.35,0.1,0.4666666666666667,0.5005589716670067,-3.7570604121164166,0.5,0.15,1,0.3466666666666667,0.4775028256941117,-3.700077727784639,-0.056982684331777556,m2
460,148032_fnca,0.6,MostlyReward,Punishment,0.5,0.35,0.1,0.488,0.5008587003846532,-3.7570604121164166,0.5,0.15,1,0.492,0.5009388775450999,-3.700077727784639,-0.056982684331777556,m2
461,148032_fnca,0.375,MostlyReward,Reward,0.5,0.35,0.1,0.401,0.4903462444430872,-3.7570604121164166,0.5,0.15,1,0.374,0.4841057305572392,-3.700077727784639,-0.056982684331777556,m2
778,148335_fnca,0.3125,MostlyReward,Reward,0.2,0.5,0.1,0.233,0.4229537680289533,-3.938773720546912,0.4,0.15,1,0.375,0.4843651614325799,-4.298212252155306,0.3594385316083937,m1
775,148335_fnca,0.5,MostlyPunishment,Reward,0.2,0.5,0.1,0.284,0.45184139094408,-3.938773720546912,0.4,0.15,1,0.252,0.4350321965650274,-4.298212252155306,0.3594385316083937,m1
776,148335_fnca,0.3333333333333333,MostlyReward,Neutral,0.2,0.5,0.1,0.2733333333333333,0.447163568809774,-3.938773720546912,0.4,0.15,1,0.38,0.4870125337747389,-4.298212252155306,0.3594385316083937,m1
777,148335_fnca,0.0,MostlyReward,Punishment,0.2,0.5,0.1,0.208,0.4066910256711424,-3.938773720546912,0.4,0.15,1,0.44,0.4973827080156002,-4.298212252155306,0.3594385316083937,m1
774,148335_fnca,0.2352941176470588,MostlyPunishment,Punishment,0.2,0.5,0.1,0.225,0.417791275099839,-3.938773720546912,0.4,0.15,1,0.406,0.4913302406787164,-4.298212252155306,0.3594385316083937,m1
773,148335_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.2,0.5,0.1,0.2466666666666666,0.4325151456659351,-3.938773720546912,0.4,0.15,1,0.2933333333333333,0.4568151589926265,-4.298212252155306,0.3594385316083937,m1
256,148840_fnca,0.6,MostlyReward,Punishment,0.5,0.6,0.1,0.428,0.4957814002029005,-3.960524058818365,0.4,0.05,1,0.532,0.4999759030337939,-3.8146204244838966,-0.14590363433446818,m2
255,148840_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.6,0.1,0.5,0.5016750465679883,-3.960524058818365,0.4,0.05,1,0.5,0.5016750465679883,-3.8146204244838966,-0.14590363433446818,m2
257,148840_fnca,0.5625,MostlyReward,Reward,0.5,0.6,0.1,0.43,0.4953234754636061,-3.960524058818365,0.4,0.05,1,0.499,0.5002491871550112,-3.8146204244838966,-0.14590363433446818,m2
252,148840_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.6,0.1,0.4133333333333333,0.4940813000875433,-3.960524058818365,0.4,0.05,1,0.3866666666666666,0.4886176455874454,-3.8146204244838966,-0.14590363433446818,m2
253,148840_fnca,0.5882352941176471,MostlyPunishment,Punishment,0.5,0.6,0.1,0.435,0.4960050614873009,-3.960524058818365,0.4,0.05,1,0.566,0.4958728565770563,-3.8146204244838966,-0.14590363433446818,m2
254,148840_fnca,0.75,MostlyPunishment,Reward,0.5,0.6,0.1,0.484,0.5007464307928786,-3.960524058818365,0.4,0.05,1,0.504,0.5009869776822836,-3.8146204244838966,-0.14590363433446818,m2
556,148941_fnca,0.25,MostlyReward,Reward,0.0,0.3,0.1,0.197,0.3979313374809144,-3.879351161017536,0.5,0.3,1,0.211,0.4082225442643331,-3.7754657172381583,-0.1038854437793777,m2
555,148941_fnca,0.4,MostlyReward,Punishment,0.0,0.3,0.1,0.236,0.4254739856322584,-3.879351161017536,0.5,0.3,1,0.248,0.43271812987172,-3.7754657172381583,-0.1038854437793777,m2
554,148941_fnca,0.0,MostlyReward,Neutral,0.0,0.3,0.1,0.2066666666666666,0.40627075751478,-3.879351161017536,0.5,0.3,1,0.16,0.3678342200269284,-3.7754657172381583,-0.1038854437793777,m2
553,148941_fnca,0.0,MostlyPunishment,Reward,0.0,0.3,0.1,0.168,0.3746162695313571,-3.879351161017536,0.5,0.3,1,0.032,0.1763530595323645,-3.7754657172381583,-0.1038854437793777,m2
551,148941_fnca,0.0,MostlyPunishment,Neutral,0.0,0.3,0.1,0.18,0.3854745179993687,-3.879351161017536,0.5,0.3,1,0.3133333333333333,0.4654025704405884,-3.7754657172381583,-0.1038854437793777,m2
552,148941_fnca,0.1176470588235294,MostlyPunishment,Punishment,0.0,0.3,0.1,0.197,0.3979313374809148,-3.879351161017536,0.5,0.3,1,0.19,0.392497202606661,-3.7754657172381583,-0.1038854437793777,m2
1107,149337_fnca,0.5,MostlyReward,Reward,0.5,0.6,0.1,0.378,0.4851302416375949,-3.928842209028157,0.45,0.05,1,0.511,0.5001291124591019,-3.7906743898439688,-0.1381678191841882,m2
1102,149337_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.6,0.1,0.3666666666666666,0.4835088009813246,-3.928842209028157,0.45,0.05,1,0.4266666666666667,0.496249918995367,-3.7906743898439688,-0.1381678191841882,m2
1103,149337_fnca,0.4117647058823529,MostlyPunishment,Punishment,0.5,0.6,0.1,0.403,0.4907461989988633,-3.928842209028157,0.45,0.05,1,0.522,0.4997657108743712,-3.7906743898439688,-0.1381678191841882,m2
1104,149337_fnca,0.5,MostlyPunishment,Reward,0.5,0.6,0.1,0.444,0.4978508026374438,-3.928842209028157,0.45,0.05,1,0.524,0.5004255217424917,-3.7906743898439688,-0.1381678191841882,m2
1105,149337_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.6,0.1,0.4066666666666667,0.4928572586509422,-3.928842209028157,0.45,0.05,1,0.48,0.5012735458661617,-3.7906743898439688,-0.1381678191841882,m2
1106,149337_fnca,0.8,MostlyReward,Punishment,0.5,0.6,0.1,0.472,0.5002168204587681,-3.928842209028157,0.45,0.05,1,0.592,0.492449006594983,-3.7906743898439688,-0.1381678191841882,m2
262,149539_fnca,0.8,MostlyReward,Punishment,0.5,0.75,0.1,0.456,0.4990593561530085,-4.481114148285282,0.05,0.05,1,0.816,0.3882614942945118,-4.10134275345452,-0.3797713948307617,m2
263,149539_fnca,0.75,MostlyReward,Reward,0.5,0.75,0.1,0.447,0.4974318430081035,-4.481114148285282,0.05,0.05,1,0.488,0.5001060948499887,-4.10134275345452,-0.3797713948307617,m2
261,149539_fnca,0.3333333333333333,MostlyReward,Neutral,0.5,0.75,0.1,0.4533333333333333,0.4994851935873329,-4.481114148285282,0.05,0.05,1,0.2066666666666666,0.4062707575147798,-4.10134275345452,-0.3797713948307617,m2
260,149539_fnca,0.0,MostlyPunishment,Reward,0.5,0.75,0.1,0.388,0.4882720947936886,-4.481114148285282,0.05,0.05,1,0.364,0.4821138194863936,-4.10134275345452,-0.3797713948307617,m2
258,149539_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.75,0.1,0.3866666666666666,0.4886176455874454,-4.481114148285282,0.05,0.05,1,0.0866666666666666,0.2822885064873427,-4.10134275345452,-0.3797713948307617,m2
259,149539_fnca,0.6470588235294118,MostlyPunishment,Punishment,0.5,0.75,0.1,0.465,0.4990230696310784,-4.481114148285282,0.05,0.05,1,0.68,0.4667095647378763,-4.10134275345452,-0.3797713948307617,m2
653,149741_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.3,0.1,0.3533333333333333,0.4796064755241042,-3.949829487537427,0.4,0.1,1,0.4066666666666667,0.4928572586509421,-3.974705936288075,0.02487644875064765,m1
654,149741_fnca,0.4705882352941176,MostlyPunishment,Punishment,0.5,0.3,0.1,0.423,0.4942826269608461,-3.949829487537427,0.4,0.1,1,0.492,0.5001861515337926,-3.974705936288075,0.02487644875064765,m1
655,149741_fnca,0.25,MostlyPunishment,Reward,0.5,0.3,0.1,0.368,0.4832287658662742,-3.949829487537427,0.4,0.1,1,0.34,0.4746590405957493,-3.974705936288075,0.02487644875064765,m1
658,149741_fnca,0.6923076923076923,MostlyReward,Reward,0.5,0.3,0.1,0.424,0.4944375273666717,-3.949829487537427,0.4,0.1,1,0.441,0.4967552372806612,-3.974705936288075,0.02487644875064765,m1
657,149741_fnca,0.2,MostlyReward,Punishment,0.5,0.3,0.1,0.412,0.4931824364904439,-3.949829487537427,0.4,0.1,1,0.476,0.5004255217424918,-3.974705936288075,0.02487644875064765,m1
656,149741_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.3,0.1,0.3933333333333333,0.4901262221576523,-3.949829487537427,0.4,0.1,1,0.3066666666666666,0.4626545331046018,-3.974705936288075,0.02487644875064765,m1
530,150423_fnca,0.0,MostlyReward,Neutral,0.45,0.55,0.1,0.32,0.4712120714991611,-2.787722357895902,0.3,0.2,1,0.38,0.4903143514780146,-2.8025971987655964,0.014874840869694594,m1
528,150423_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.45,0.55,0.1,0.3866666666666666,0.4886176455874454,-2.787722357895902,0.3,0.2,1,0.2666666666666666,0.443698105640024,-2.8025971987655964,0.014874840869694594,m1
531,150423_fnca,0.3333333333333333,MostlyReward,Punishment,0.45,0.55,0.1,0.4333333333333333,0.4971957154062618,-2.787722357895902,0.3,0.2,1,0.42,0.4952119741371962,-2.8025971987655964,0.014874840869694594,m1
532,150423_fnca,0.5,MostlyReward,Reward,0.45,0.55,0.1,0.44,0.4968840786090356,-2.787722357895902,0.3,0.2,1,0.388,0.487782598836259,-2.8025971987655964,0.014874840869694594,m1
529,150423_fnca,0.4444444444444444,MostlyPunishment,Punishment,0.45,0.55,0.1,0.404,0.4911888975395639,-2.787722357895902,0.3,0.2,1,0.4,0.4903885825790071,-2.8025971987655964,0.014874840869694594,m1
823,150523_fnca,0.5,MostlyReward,Neutral,0.5,0.8,0.1,0.45,0.5,-4.085949066553965,0.5,0.1,1,0.34,0.4760952285695233,-4.102686840363969,0.01673777381000363,m1
825,150523_fnca,0.375,MostlyReward,Reward,0.5,0.8,0.1,0.392,0.4886856118758858,-4.085949066553965,0.5,0.1,1,0.502,0.5004967472301651,-4.102686840363969,0.01673777381000363,m1
821,150523_fnca,0.125,MostlyPunishment,Punishment,0.5,0.8,0.1,0.44,0.4968840786090359,-4.085949066553965,0.5,0.1,1,0.554,0.4975732692947175,-4.102686840363969,0.01673777381000363,m1
824,150523_fnca,0.5,MostlyReward,Punishment,0.5,0.8,0.1,0.48,0.5021167315686784,-4.085949066553965,0.5,0.1,1,0.54,0.5009082659620332,-4.102686840363969,0.01673777381000363,m1
822,150523_fnca,0.75,MostlyPunishment,Reward,0.5,0.8,0.1,0.43,0.4963181019179709,-4.085949066553965,0.5,0.1,1,0.655,0.4765611742093756,-4.102686840363969,0.01673777381000363,m1
628,150524_fnca,0.3333333333333333,MostlyReward,Reward,0.35,0.3,0.1,0.314,0.4643485970901813,-3.75648801240462,0.4,0.1,1,0.433,0.4957385972029579,-3.928192622311384,0.17170460990676384,m1
623,150524_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.35,0.3,0.1,0.3,0.4597927750336604,-3.75648801240462,0.4,0.1,1,0.3,0.4597927750336604,-3.928192622311384,0.17170460990676384,m1
626,150524_fnca,0.5,MostlyReward,Neutral,0.35,0.3,0.1,0.3933333333333333,0.4901262221576525,-3.75648801240462,0.4,0.1,1,0.4466666666666666,0.498812908487118,-3.928192622311384,0.17170460990676384,m1
624,150524_fnca,0.3529411764705882,MostlyPunishment,Punishment,0.35,0.3,0.1,0.358,0.4796520260210166,-3.75648801240462,0.4,0.1,1,0.505,0.5002251745216598,-3.928192622311384,0.17170460990676384,m1
627,150524_fnca,0.2,MostlyReward,Punishment,0.35,0.3,0.1,0.312,0.4642392403590594,-3.75648801240462,0.4,0.1,1,0.468,0.4999759030337941,-3.928192622311384,0.17170460990676384,m1
625,150524_fnca,0.5,MostlyPunishment,Reward,0.35,0.3,0.1,0.348,0.4772915554623427,-3.75648801240462,0.4,0.1,1,0.36,0.4809628896337215,-3.928192622311384,0.17170460990676384,m1
523,150625_fnca,0.375,MostlyPunishment,Punishment,0.5,0.45,0.1,0.432,0.4956022816953346,-3.974352748925316,0.25,0.05,1,0.545,0.4982200550190879,-3.869764787177773,-0.10458796174754292,m2
525,150625_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.45,0.1,0.44,0.4980498883396799,-3.974352748925316,0.25,0.05,1,0.3866666666666666,0.4886176455874453,-3.869764787177773,-0.10458796174754292,m2
527,150625_fnca,0.5625,MostlyReward,Reward,0.5,0.45,0.1,0.422,0.4941256521980616,-3.974352748925316,0.25,0.05,1,0.495,0.5002251745216602,-3.869764787177773,-0.10458796174754292,m2
526,150625_fnca,0.6,MostlyReward,Punishment,0.5,0.45,0.1,0.468,0.4999759030337942,-3.974352748925316,0.25,0.05,1,0.632,0.4832287658662743,-3.869764787177773,-0.10458796174754292,m2
522,150625_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.45,0.1,0.4,0.4915391523114244,-3.974352748925316,0.25,0.05,1,0.3466666666666667,0.4775028256941118,-3.869764787177773,-0.10458796174754292,m2
524,150625_fnca,0.75,MostlyPunishment,Reward,0.5,0.45,0.1,0.424,0.4951816023209145,-3.974352748925316,0.25,0.05,1,0.5,0.5010030100351264,-3.869764787177773,-0.10458796174754292,m2
784,150726_fnca,0.8125,MostlyReward,Reward,0.5,0.65,0.1,0.415,0.4929685771101624,-4.258009371755238,0.15,0.05,1,0.509,0.5001691405606401,-3.932186608584309,-0.32582276317092873,m2
781,150726_fnca,0.5,MostlyPunishment,Reward,0.5,0.65,0.1,0.416,0.4938822518727105,-4.258009371755238,0.15,0.05,1,0.448,0.4982862195831889,-3.932186608584309,-0.32582276317092873,m2
780,150726_fnca,0.7647058823529411,MostlyPunishment,Punishment,0.5,0.65,0.1,0.461,0.4987261049190507,-4.258009371755238,0.15,0.05,1,0.598,0.4905472827736757,-3.932186608584309,-0.32582276317092873,m2
779,150726_fnca,1.0,MostlyPunishment,Neutral,0.5,0.65,0.1,0.4333333333333333,0.4971957154062618,-4.258009371755238,0.15,0.05,1,0.26,0.4401037095592189,-3.932186608584309,-0.32582276317092873,m2
783,150726_fnca,0.6,MostlyReward,Punishment,0.5,0.65,0.1,0.432,0.4963481094787533,-4.258009371755238,0.15,0.05,1,0.664,0.4732863826479693,-3.932186608584309,-0.32582276317092873,m2
782,150726_fnca,0.6666666666666666,MostlyReward,Neutral,0.5,0.65,0.1,0.4533333333333333,0.4994851935873328,-4.258009371755238,0.15,0.05,1,0.3733333333333333,0.4853099288798356,-3.932186608584309,-0.32582276317092873,m2
793,151223_fnca,0.25,MostlyPunishment,Reward,0.5,0.55,0.1,0.376,0.4853516921369915,-4.49751474733301,0.05,0.05,1,0.388,0.4882720947936886,-4.185496125691449,-0.31201862164156147,m2
794,151223_fnca,1.0,MostlyReward,Neutral,0.5,0.55,0.1,0.3866666666666666,0.4886176455874454,-4.49751474733301,0.05,0.05,1,0.2933333333333333,0.4568151589926266,-4.185496125691449,-0.31201862164156147,m2
795,151223_fnca,1.0,MostlyReward,Punishment,0.5,0.55,0.1,0.472,0.500216820458768,-4.49751474733301,0.05,0.05,1,0.804,0.3977648394087636,-4.185496125691449,-0.31201862164156147,m2
792,151223_fnca,0.4117647058823529,MostlyPunishment,Punishment,0.5,0.55,0.1,0.418,0.49347696959384,-4.49751474733301,0.05,0.05,1,0.704,0.45671938057476,-4.185496125691449,-0.31201862164156147,m2
791,151223_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.55,0.1,0.42,0.4952119741371962,-4.49751474733301,0.05,0.05,1,0.0733333333333333,0.2615561758200705,-4.185496125691449,-0.31201862164156147,m2
796,151223_fnca,0.75,MostlyReward,Reward,0.5,0.55,0.1,0.415,0.4929685771101623,-4.49751474733301,0.05,0.05,1,0.482,0.499925920438145,-4.185496125691449,-0.31201862164156147,m2
1056,151526_fnca,0.5,MostlyPunishment,Reward,0.5,0.7,0.1,0.468,0.4999759030337939,-4.3076118985883,0.05,0.05,1,0.408,0.4924490065949828,-3.95379565321028,-0.35381624537802026,m2
1059,151526_fnca,0.4375,MostlyReward,Reward,0.5,0.7,0.1,0.443,0.496988931464271,-4.3076118985883,0.05,0.05,1,0.478,0.4997657108743715,-3.95379565321028,-0.35381624537802026,m2
1058,151526_fnca,1.0,MostlyReward,Punishment,0.5,0.7,0.1,0.444,0.4978508026374437,-4.3076118985883,0.05,0.05,1,0.792,0.4066910256711422,-3.95379565321028,-0.35381624537802026,m2
1054,151526_fnca,0.3333333333333333,MostlyPunishment,Neutral,0.5,0.7,0.1,0.5133333333333333,0.5014966414959998,-4.3076118985883,0.05,0.05,1,0.0866666666666666,0.2822885064873427,-3.95379565321028,-0.35381624537802026,m2
1055,151526_fnca,0.4705882352941176,MostlyPunishment,Punishment,0.5,0.7,0.1,0.416,0.4931401293620171,-4.3076118985883,0.05,0.05,1,0.701,0.4580489153014214,-3.95379565321028,-0.35381624537802026,m2
1057,151526_fnca,0.3333333333333333,MostlyReward,Neutral,0.5,0.7,0.1,0.46,0.5000671095902625,-4.3076118985883,0.05,0.05,1,0.3066666666666666,0.4626545331046018,-3.95379565321028,-0.35381624537802026,m2
576,151627_fnca,0.5294117647058824,MostlyPunishment,Punishment,0.5,0.35,0.1,0.416,0.4931401293620173,-4.109904338773597,0.05,0.05,1,0.663,0.4729214043101186,-3.848001826509903,-0.26190251226369377,m2
580,151627_fnca,0.7142857142857143,MostlyReward,Reward,0.5,0.35,0.1,0.401,0.4903462444430866,-4.109904338773597,0.05,0.05,1,0.482,0.4999259204381445,-3.848001826509903,-0.26190251226369377,m2
579,151627_fnca,0.8,MostlyReward,Punishment,0.5,0.35,0.1,0.496,0.5009869776822836,-4.109904338773597,0.05,0.05,1,0.8,0.4008024080281011,-3.848001826509903,-0.26190251226369377,m2
575,151627_fnca,0.6666666666666666,MostlyPunishment,Neutral,0.5,0.35,0.1,0.38,0.4870125337747389,-4.109904338773597,0.05,0.05,1,0.0866666666666666,0.2822885064873427,-3.848001826509903,-0.26190251226369377,m2
578,151627_fnca,1.0,MostlyReward,Neutral,0.5,0.35,0.1,0.44,0.49804988833968,-4.109904338773597,0.05,0.05,1,0.2266666666666666,0.4200777599264063,-3.848001826509903,-0.26190251226369377,m2
577,151627_fnca,0.25,MostlyPunishment,Reward,0.5,0.35,0.1,0.344,0.4759939927399272,-4.109904338773597,0.05,0.05,1,0.356,0.4797757173469944,-3.848001826509903,-0.26190251226369377,m2
615,151728_fnca,0.4,MostlyReward,Punishment,0.5,0.25,0.1,0.392,0.4891760140182295,-3.804794752155936,0.5,0.05,1,0.544,0.4990593561530086,-3.9126894988072736,0.10789474665133758,m1
